i,real,imag
6,-0.7867,0.0000
6,-0.2133,0.0000
6,-0.1300,0.0000
6,-0.5000,-0.00000002371
6,-0.5000,0.00000002371
6,-0.8564,0.0000
6,-0.1436,0.0000
6,-0.6581,-0.04593
6,-0.6581,0.04593
6,-0.3419,-0.04593
6,-0.3419,0.04593
6,-0.8739,0.0000
6,-0.6523,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3477,0.0000
6,-0.1261,0.0000
6,-0.8725,0.0000
6,-0.1275,0.0000
6,-0.5000,-0.2572
6,-0.5000,-0.00000002526
6,-0.5000,0.00000002526
6,-0.5000,0.2572
6,-0.9097,0.0000
6,-0.6673,0.0000
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.3327,0.0000
6,-0.09025,0.0000
6,-0.8433,0.0000
6,-0.1567,0.0000
6,-0.6470,-0.1216
6,-0.6470,0.1216
6,-0.3530,-0.1216
6,-0.3530,0.1216
6,-0.9051,0.0000
6,-0.8253,0.0000
6,-0.1747,0.0000
6,-0.09491,0.0000
6,-0.5000,-0.07671
6,-0.5000,0.07671
6,-0.8809,0.0000
6,-0.7959,0.0000
6,-0.2041,0.0000
6,-0.1191,0.0000
6,-0.5000,-0.1207
6,-0.5000,0.1207
6,-0.8839,0.0000
6,-0.7860,0.0000
6,-0.2140,0.0000
6,-0.1161,0.0000
6,-0.5000,-0.1980
6,-0.5000,0.1980
6,-0.8694,0.0000
6,-0.7648,0.0000
6,-0.2352,0.0000
6,-0.1306,0.0000
6,-0.5000,-0.1997
6,-0.5000,0.1997
6,-0.8580,0.0000
6,-0.7440,0.0000
6,-0.2560,0.0000
6,-0.1420,0.0000
6,-0.5000,-0.2282
6,-0.5000,0.2282
6,-0.8599,0.0000
6,-0.7279,0.0000
6,-0.2721,0.0000
6,-0.1401,0.0000
6,-0.5000,-0.1471
6,-0.5000,0.1471
6,-0.8262,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.1738,0.0000
6,-0.5000,-0.1619
6,-0.5000,0.1619
6,-0.8250,0.0000
6,-0.5862,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.4138,0.0000
6,-0.1750,0.0000
6,-0.7935,0.0000
6,-0.2065,0.0000
6,-0.5000,-0.2602
6,-0.5000,-0.00000007384
6,-0.5000,0.00000007384
6,-0.5000,0.2602
6,-0.8637,0.0000
6,-0.6793,0.0000
6,-0.3207,0.0000
6,-0.1363,0.0000
6,-0.5000,-0.00000008964
6,-0.5000,0.00000008964
6,-0.8385,0.0000
6,-0.6316,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3684,0.0000
6,-0.1615,0.0000
6,-0.8683,0.0000
6,-0.7706,0.0000
6,-0.2294,0.0000
6,-0.1317,0.0000
6,-0.5000,-0.08764
6,-0.5000,0.08764
6,-0.8066,-0.01559
6,-0.8066,0.01559
6,-0.5000,-0.1255
6,-0.5000,0.1255
6,-0.1934,-0.01559
6,-0.1934,0.01559
6,-0.7805,0.0000
6,-0.6957,0.0000
6,-0.3043,0.0000
6,-0.2195,0.0000
6,-0.5000,-0.2681
6,-0.5000,0.2681
6,-0.8897,0.0000
6,-0.8088,0.0000
6,-0.1912,0.0000
6,-0.1103,0.0000
6,-0.5000,-0.08749
6,-0.5000,0.08749
6,-0.8554,0.0000
6,-0.7261,0.0000
6,-0.2739,0.0000
6,-0.1446,0.0000
6,-0.5000,-0.1806
6,-0.5000,0.1806
6,-0.8605,0.0000
6,-0.7574,0.0000
6,-0.2426,0.0000
6,-0.1395,0.0000
6,-0.5000,-0.1207
6,-0.5000,0.1207
6,-0.8262,0.0000
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.1738,0.0000
6,-0.5000,-0.1619
6,-0.5000,0.1619
6,-0.7358,-0.1239
6,-0.7358,0.1239
6,-0.5000,-0.2946
6,-0.5000,0.2946
6,-0.2642,-0.1239
6,-0.2642,0.1239
6,-0.8175,0.0000
6,-0.7802,0.0000
6,-0.2198,0.0000
6,-0.1825,0.0000
6,-0.5000,-0.1298
6,-0.5000,0.1298
6,-0.8417,-0.02246
6,-0.8417,0.02246
6,-0.5000,-0.1354
6,-0.5000,0.1354
6,-0.1583,-0.02246
6,-0.1583,0.02246
6,-0.7974,0.0000
6,-0.7272,0.0000
6,-0.2728,0.0000
6,-0.2026,0.0000
6,-0.5000,-0.1993
6,-0.5000,0.1993
6,-0.7515,-0.08999
6,-0.7515,0.08999
6,-0.5000,-0.2315
6,-0.5000,0.2315
6,-0.2485,-0.08999
6,-0.2485,0.08999
6,-0.8059,-0.09424
6,-0.8059,0.09424
6,-0.5000,-0.2109
6,-0.5000,0.2109
6,-0.1941,-0.09424
6,-0.1941,0.09424
6,-0.7934,-0.1844
6,-0.7934,0.1844
6,-0.5000,-0.2686
6,-0.5000,0.2686
6,-0.2066,-0.1844
6,-0.2066,0.1844
6,-0.8382,0.0000
6,-0.7539,0.0000
6,-0.2461,0.0000
6,-0.1618,0.0000
6,-0.5000,-0.09755
6,-0.5000,0.09755
6,-0.5809,0.0000
6,-0.4191,0.0000
6,-0.7290,-0.03763
6,-0.7290,0.03763
6,-0.2710,-0.03763
6,-0.2710,0.03763
6,-0.8046,-0.1110
6,-0.8046,0.1110
6,-0.5000,-0.1878
6,-0.5000,0.1878
6,-0.1954,-0.1110
6,-0.1954,0.1110
6,-0.8220,0.0000
6,-0.8003,0.0000
6,-0.1997,0.0000
6,-0.1780,0.0000
6,-0.5000,-0.1220
6,-0.5000,0.1220
6,-0.8965,0.0000
6,-0.8443,0.0000
6,-0.1557,0.0000
6,-0.1035,0.0000
6,-0.5000,-0.00000001705
6,-0.5000,0.00000001705
6,-0.8850,0.0000
6,-0.8259,0.0000
6,-0.1741,0.0000
6,-0.1150,0.0000
6,-0.5000,-0.00000003211
6,-0.5000,0.00000003211
6,-0.8224,0.0000
6,-0.1776,0.0000
6,-0.6917,-0.1380
6,-0.6917,0.1380
6,-0.3083,-0.1380
6,-0.3083,0.1380
6,-0.8591,0.0000
6,-0.6791,0.0000
6,-0.3209,0.0000
6,-0.1409,0.0000
6,-0.5000,-0.00000005322
6,-0.5000,0.00000005322
6,-0.8566,0.0000
6,-0.6054,0.0000
6,-0.3946,0.0000
6,-0.1434,0.0000
6,-0.5000,-0.2522
6,-0.5000,0.2522
6,-0.8964,0.0000
6,-0.7284,0.0000
6,-0.6072,0.0000
6,-0.3928,0.0000
6,-0.2716,0.0000
6,-0.1036,0.0000
6,-0.8820,0.0000
6,-0.8101,0.0000
6,-0.1899,0.0000
6,-0.1180,0.0000
6,-0.5000,-0.03744
6,-0.5000,0.03744
6,-0.8790,0.0000
6,-0.7672,0.0000
6,-0.2328,0.0000
6,-0.1210,0.0000
6,-0.5000,-0.00000002868
6,-0.5000,0.00000002868
6,-0.8606,0.0000
6,-0.1394,0.0000
6,-0.5001,-0.00005031
6,-0.5001,0.00005031
6,-0.4999,-0.00005030
6,-0.4999,0.00005030
6,-0.8435,0.0000
6,-0.1565,0.0000
6,-0.5000,-0.2449
6,-0.5000,-0.00000001792
6,-0.5000,0.00000001792
6,-0.5000,0.2449
6,-0.9126,0.0000
6,-0.7071,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2929,0.0000
6,-0.08739,0.0000
6,-0.8908,0.0000
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.1092,0.0000
6,-0.8781,0.0000
6,-0.7752,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2248,0.0000
6,-0.1219,0.0000
6,-0.8606,0.0000
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.1394,0.0000
6,-0.5000,-0.00000005727
6,-0.5000,0.00000005727
6,-0.7653,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2347,0.0000
6,-0.5000,-0.2032
6,-0.5000,0.2032
6,-0.8491,0.0000
6,-0.7277,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2723,0.0000
6,-0.1509,0.0000
6,-0.8000,0.0000
6,-0.5953,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.4047,0.0000
6,-0.2000,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.7649,-0.1860
6,-0.7649,0.1860
6,-0.2351,-0.1860
6,-0.2351,0.1860
6,-0.8624,0.0000
6,-0.1376,0.0000
6,-0.6593,-0.02296
6,-0.6593,0.02296
6,-0.3407,-0.02296
6,-0.3407,0.02296
6,-0.9050,0.0000
6,-0.7500,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2500,0.0000
6,-0.09498,0.0000
6,-0.8967,0.0000
6,-0.7858,0.0000
6,-0.2142,0.0000
6,-0.1033,0.0000
6,-0.5000,-0.1055
6,-0.5000,0.1055
6,-0.8811,0.0000
6,-0.7604,0.0000
6,-0.2396,0.0000
6,-0.1189,0.0000
6,-0.5000,-0.1889
6,-0.5000,0.1889
6,-0.8809,0.0000
6,-0.7832,0.0000
6,-0.2168,0.0000
6,-0.1191,0.0000
6,-0.5000,-0.1512
6,-0.5000,0.1512
6,-0.8899,0.0000
6,-0.8244,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.1756,0.0000
6,-0.1101,0.0000
6,-0.9028,0.0000
6,-0.7326,0.0000
6,-0.2674,0.0000
6,-0.09724,0.0000
6,-0.5000,-0.1234
6,-0.5000,0.1234
6,-0.8696,0.0000
6,-0.6757,0.0000
6,-0.3243,0.0000
6,-0.1304,0.0000
6,-0.5000,-0.3632
6,-0.5000,0.3632
6,-0.8826,0.0000
6,-0.7192,0.0000
6,-0.2808,0.0000
6,-0.1174,0.0000
6,-0.5000,-0.1546
6,-0.5000,0.1546
6,-0.9076,0.0000
6,-0.7292,0.0000
6,-0.2708,0.0000
6,-0.09240,0.0000
6,-0.5000,-0.1213
6,-0.5000,0.1213
6,-0.8738,0.0000
6,-0.6728,0.0000
6,-0.3272,0.0000
6,-0.1262,0.0000
6,-0.5000,-0.3595
6,-0.5000,0.3595
6,-0.8738,0.0000
6,-0.7037,0.0000
6,-0.2963,0.0000
6,-0.1262,0.0000
6,-0.5000,-0.1813
6,-0.5000,0.1813
6,-0.8542,0.0000
6,-0.7166,0.0000
6,-0.2834,0.0000
6,-0.1458,0.0000
6,-0.5000,-0.1514
6,-0.5000,0.1514
6,-0.8591,0.0000
6,-0.6911,0.0000
6,-0.3089,0.0000
6,-0.1409,0.0000
6,-0.5000,-0.2189
6,-0.5000,0.2189
6,-0.8737,0.0000
6,-0.7602,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2398,0.0000
6,-0.1263,0.0000
6,-0.8843,0.0000
6,-0.6890,0.0000
6,-0.3110,0.0000
6,-0.1157,0.0000
6,-0.5000,-0.1227
6,-0.5000,0.1227
6,-0.8989,0.0000
6,-0.7317,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2683,0.0000
6,-0.1011,0.0000
6,-0.8633,0.0000
6,-0.6512,0.0000
6,-0.3488,0.0000
6,-0.1367,0.0000
6,-0.5000,-0.2967
6,-0.5000,0.2967
6,-0.8895,0.0000
6,-0.6905,0.0000
6,-0.3095,0.0000
6,-0.1105,0.0000
6,-0.5000,-0.1259
6,-0.5000,0.1259
6,-0.8602,0.0000
6,-0.6427,0.0000
6,-0.3573,0.0000
6,-0.1398,0.0000
6,-0.5000,-0.3480
6,-0.5000,0.3480
6,-0.8778,0.0000
6,-0.6952,0.0000
6,-0.3048,0.0000
6,-0.1222,0.0000
6,-0.5000,-0.1321
6,-0.5000,0.1321
6,-0.8523,0.0000
6,-0.6718,0.0000
6,-0.3282,0.0000
6,-0.1477,0.0000
6,-0.5000,-0.1413
6,-0.5000,0.1413
6,-0.8548,0.0000
6,-0.6368,0.0000
6,-0.3632,0.0000
6,-0.1452,0.0000
6,-0.5000,-0.2426
6,-0.5000,0.2426
6,-0.8742,0.0000
6,-0.7183,0.0000
6,-0.2817,0.0000
6,-0.1258,0.0000
6,-0.5000,-0.00000005444
6,-0.5000,0.00000005444
6,-0.8493,0.0000
6,-0.1507,0.0000
6,-0.5643,-0.1353
6,-0.5643,0.1353
6,-0.4357,-0.1353
6,-0.4357,0.1353
6,-0.8071,0.0000
6,-0.1929,0.0000
6,-0.5000,-0.3289
6,-0.5000,-0.1421
6,-0.5000,0.1421
6,-0.5000,0.3289
6,-0.8174,0.0000
6,-0.1826,0.0000
6,-0.5430,-0.1605
6,-0.5430,0.1605
6,-0.4570,-0.1605
6,-0.4570,0.1605
6,-0.8571,0.0000
6,-0.1429,0.0000
6,-0.6201,-0.1248
6,-0.6201,0.1248
6,-0.3799,-0.1248
6,-0.3799,0.1248
6,-0.8294,0.0000
6,-0.1706,0.0000
6,-0.6338,-0.1646
6,-0.6338,0.1646
6,-0.3662,-0.1646
6,-0.3662,0.1646
6,-0.8650,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.1350,0.0000
6,-0.5000,-0.09130
6,-0.5000,0.09130
6,-0.8322,0.0000
6,-0.1678,0.0000
6,-0.5000,-0.3196
6,-0.5000,-0.00000005162
6,-0.5000,0.00000005162
6,-0.5000,0.3196
6,-0.8200,0.0000
6,-0.1800,0.0000
6,-0.5000,-0.3026
6,-0.5000,-0.1047
6,-0.5000,0.1047
6,-0.5000,0.3026
6,-0.7897,0.0000
6,-0.2103,0.0000
6,-0.5618,-0.2363
6,-0.5618,0.2363
6,-0.4382,-0.2363
6,-0.4382,0.2363
6,-0.8445,0.0000
6,-0.1555,0.0000
6,-0.5000,-0.1706
6,-0.5000,-0.1039
6,-0.5000,0.1039
6,-0.5000,0.1706
6,-0.8397,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.1603,0.0000
6,-0.5000,-0.1579
6,-0.5000,0.1579
6,-0.8456,0.0000
6,-0.1544,0.0000
6,-0.5823,-0.09894
6,-0.5823,0.09894
6,-0.4177,-0.09894
6,-0.4177,0.09894
6,-0.8038,0.0000
6,-0.1962,0.0000
6,-0.5458,-0.1856
6,-0.5458,0.1856
6,-0.4542,-0.1856
6,-0.4542,0.1856
6,-0.7962,0.0000
6,-0.2038,0.0000
6,-0.6216,-0.1658
6,-0.6216,0.1658
6,-0.3784,-0.1658
6,-0.3784,0.1658
6,-0.8649,0.0000
6,-0.1351,0.0000
6,-0.6042,-0.05804
6,-0.6042,0.05804
6,-0.3958,-0.05804
6,-0.3958,0.05804
6,-0.8320,0.0000
6,-0.1680,0.0000
6,-0.6237,-0.1112
6,-0.6237,0.1112
6,-0.3763,-0.1112
6,-0.3763,0.1112
6,-0.8637,0.0000
6,-0.1363,0.0000
6,-0.6379,-0.05309
6,-0.6379,0.05309
6,-0.3621,-0.05309
6,-0.3621,0.05309
6,-0.9055,0.0000
6,-0.7621,0.0000
6,-0.2379,0.0000
6,-0.09450,0.0000
6,-0.5000,-0.07403
6,-0.5000,0.07403
6,-0.7905,0.0000
6,-0.2095,0.0000
6,-0.5000,-0.1843
6,-0.5000,-0.1123
6,-0.5000,0.1123
6,-0.5000,0.1843
6,-0.7911,0.0000
6,-0.2089,0.0000
6,-0.6421,-0.1635
6,-0.6421,0.1635
6,-0.3579,-0.1635
6,-0.3579,0.1635
6,-0.8313,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.1687,0.0000
6,-0.5000,-0.07177
6,-0.5000,0.07177
6,-0.8563,0.0000
6,-0.1437,0.0000
6,-0.6303,-0.08009
6,-0.6303,0.08009
6,-0.3697,-0.08009
6,-0.3697,0.08009
6,-0.8176,0.0000
6,-0.1824,0.0000
6,-0.5000,-0.1306
6,-0.5000,-0.00000007167
6,-0.5000,0.00000007167
6,-0.5000,0.1306
6,-0.7782,0.0000
6,-0.2218,0.0000
6,-0.5637,-0.1813
6,-0.5637,0.1813
6,-0.4363,-0.1813
6,-0.4363,0.1813
6,-0.7846,0.0000
6,-0.2154,0.0000
6,-0.6266,-0.1271
6,-0.6266,0.1271
6,-0.3734,-0.1271
6,-0.3734,0.1271
6,-0.7425,0.0000
6,-0.2575,0.0000
6,-0.6286,-0.1683
6,-0.6286,0.1683
6,-0.3714,-0.1683
6,-0.3714,0.1683
6,-0.7867,0.0000
6,-0.2133,0.0000
6,-0.6503,-0.1070
6,-0.6503,0.1070
6,-0.3497,-0.1070
6,-0.3497,0.1070
6,-0.8407,0.0000
6,-0.1593,0.0000
6,-0.6059,-0.1263
6,-0.6059,0.1263
6,-0.3941,-0.1263
6,-0.3941,0.1263
6,-0.7814,0.0000
6,-0.2186,0.0000
6,-0.6168,-0.2121
6,-0.6168,0.2121
6,-0.3832,-0.2121
6,-0.3832,0.2121
6,-0.8186,0.0000
6,-0.1814,0.0000
6,-0.6700,-0.1036
6,-0.6700,0.1036
6,-0.3300,-0.1036
6,-0.3300,0.1036
6,-0.7174,0.0000
6,-0.2826,0.0000
6,-0.6465,-0.1823
6,-0.6465,0.1823
6,-0.3535,-0.1823
6,-0.3535,0.1823
6,-0.7385,0.0000
6,-0.2615,0.0000
6,-0.6627,-0.1353
6,-0.6627,0.1353
6,-0.3373,-0.1353
6,-0.3373,0.1353
6,-0.7872,0.0000
6,-0.2128,0.0000
6,-0.6288,-0.08663
6,-0.6288,0.08663
6,-0.3712,-0.08663
6,-0.3712,0.08663
6,-0.7641,0.0000
6,-0.2359,0.0000
6,-0.5624,-0.1639
6,-0.5624,0.1639
6,-0.4376,-0.1639
6,-0.4376,0.1639
6,-0.8079,0.0000
6,-0.1921,0.0000
6,-0.6604,-0.05595
6,-0.6604,0.05595
6,-0.3396,-0.05595
6,-0.3396,0.05595
6,-0.8496,0.0000
6,-0.6337,0.0000
6,-0.3663,0.0000
6,-0.1504,0.0000
6,-0.5000,-0.00000007767
6,-0.5000,0.00000007767
6,-0.8290,0.0000
6,-0.6051,0.0000
6,-0.3949,0.0000
6,-0.1710,0.0000
6,-0.5000,-0.3091
6,-0.5000,0.3091
6,-0.8586,0.0000
6,-0.6610,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3390,0.0000
6,-0.1414,0.0000
6,-0.8204,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.1796,0.0000
6,-0.5000,-0.2037
6,-0.5000,0.2037
6,-0.8263,0.0000
6,-0.1737,0.0000
6,-0.6064,-0.08075
6,-0.6064,0.08075
6,-0.3936,-0.08075
6,-0.3936,0.08075
6,-0.8529,0.0000
6,-0.6667,0.0000
6,-0.6351,0.0000
6,-0.3649,0.0000
6,-0.3333,0.0000
6,-0.1471,0.0000
6,-0.8941,0.0000
6,-0.7123,0.0000
6,-0.2877,0.0000
6,-0.1059,0.0000
6,-0.5000,-0.1318
6,-0.5000,0.1318
6,-0.8660,0.0000
6,-0.6631,0.0000
6,-0.3369,0.0000
6,-0.1340,0.0000
6,-0.5000,-0.3594
6,-0.5000,0.3594
6,-0.8885,0.0000
6,-0.7199,0.0000
6,-0.2801,0.0000
6,-0.1115,0.0000
6,-0.5000,-0.1309
6,-0.5000,0.1309
6,-0.8642,0.0000
6,-0.6918,0.0000
6,-0.3082,0.0000
6,-0.1358,0.0000
6,-0.5000,-0.1372
6,-0.5000,0.1372
6,-0.8582,0.0000
6,-0.6537,0.0000
6,-0.3463,0.0000
6,-0.1418,0.0000
6,-0.5000,-0.2602
6,-0.5000,0.2602
6,-0.8832,0.0000
6,-0.7369,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2631,0.0000
6,-0.1168,0.0000
6,-0.9087,0.0000
6,-0.7079,0.0000
6,-0.2921,0.0000
6,-0.09130,0.0000
6,-0.5000,-0.1214
6,-0.5000,0.1214
6,-0.8810,0.0000
6,-0.6539,0.0000
6,-0.3461,0.0000
6,-0.1190,0.0000
6,-0.5000,-0.3456
6,-0.5000,0.3456
6,-0.8831,0.0000
6,-0.6797,0.0000
6,-0.3203,0.0000
6,-0.1169,0.0000
6,-0.5000,-0.1768
6,-0.5000,0.1768
6,-0.8677,0.0000
6,-0.6937,0.0000
6,-0.3063,0.0000
6,-0.1323,0.0000
6,-0.5000,-0.1425
6,-0.5000,0.1425
6,-0.8858,0.0000
6,-0.7333,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2667,0.0000
6,-0.1142,0.0000
6,-0.8528,0.0000
6,-0.6576,0.0000
6,-0.3424,0.0000
6,-0.1472,0.0000
6,-0.5000,-0.2612
6,-0.5000,0.2612
6,-0.8858,0.0000
6,-0.6726,0.0000
6,-0.3274,0.0000
6,-0.1142,0.0000
6,-0.5000,-0.1459
6,-0.5000,0.1459
6,-0.8718,0.0000
6,-0.6367,0.0000
6,-0.3633,0.0000
6,-0.1282,0.0000
6,-0.5000,-0.3373
6,-0.5000,0.3373
6,-0.8952,0.0000
6,-0.6871,0.0000
6,-0.3129,0.0000
6,-0.1048,0.0000
6,-0.5000,-0.1236
6,-0.5000,0.1236
6,-0.7887,0.0000
6,-0.2113,0.0000
6,-0.5000,-0.3011
6,-0.5000,-0.1554
6,-0.5000,0.1554
6,-0.5000,0.3011
6,-0.8110,0.0000
6,-0.1890,0.0000
6,-0.5481,-0.1546
6,-0.5481,0.1546
6,-0.4519,-0.1546
6,-0.4519,0.1546
6,-0.7965,0.0000
6,-0.2035,0.0000
6,-0.5314,-0.1668
6,-0.5314,0.1668
6,-0.4686,-0.1668
6,-0.4686,0.1668
6,-0.7855,0.0000
6,-0.2145,0.0000
6,-0.6000,-0.1364
6,-0.6000,0.1364
6,-0.4000,-0.1364
6,-0.4000,0.1364
6,-0.7550,0.0000
6,-0.2450,0.0000
6,-0.6182,-0.1594
6,-0.6182,0.1594
6,-0.3818,-0.1594
6,-0.3818,0.1594
6,-0.8286,0.0000
6,-0.1714,0.0000
6,-0.5000,-0.2966
6,-0.5000,-0.00000005555
6,-0.5000,0.00000005555
6,-0.5000,0.2966
6,-0.8465,0.0000
6,-0.5851,0.0000
6,-0.4149,0.0000
6,-0.1535,0.0000
6,-0.5000,-0.3142
6,-0.5000,0.3142
6,-0.8286,0.0000
6,-0.1714,0.0000
6,-0.5000,-0.2966
6,-0.5000,-0.00000005555
6,-0.5000,0.00000005555
6,-0.5000,0.2966
6,-0.8436,0.0000
6,-0.1564,0.0000
6,-0.5000,-0.1409
6,-0.5000,-0.00000004108
6,-0.5000,0.00000004108
6,-0.5000,0.1409
6,-0.8447,0.0000
6,-0.5781,0.0000
6,-0.4219,0.0000
6,-0.1553,0.0000
6,-0.5000,-0.2282
6,-0.5000,0.2282
6,-0.8659,0.0000
6,-0.6217,0.0000
6,-0.3783,0.0000
6,-0.1341,0.0000
6,-0.5000,-0.2620
6,-0.5000,0.2620
6,-0.8337,0.0000
6,-0.1663,0.0000
6,-0.5000,-0.1694
6,-0.5000,-0.00000005795
6,-0.5000,0.00000005795
6,-0.5000,0.1694
6,-0.8627,0.0000
6,-0.6150,0.0000
6,-0.3850,0.0000
6,-0.1373,0.0000
6,-0.5000,-0.1295
6,-0.5000,0.1295
6,-0.8257,0.0000
6,-0.1743,0.0000
6,-0.5000,-0.2331
6,-0.5000,-0.00000004593
6,-0.5000,0.00000004593
6,-0.5000,0.2331
6,-0.7771,0.0000
6,-0.2229,0.0000
6,-0.5590,-0.1679
6,-0.5590,0.1679
6,-0.4410,-0.1679
6,-0.4410,0.1679
6,-0.8422,0.0000
6,-0.6090,0.0000
6,-0.3910,0.0000
6,-0.1578,0.0000
6,-0.5000,-0.1562
6,-0.5000,0.1562
6,-0.8212,0.0000
6,-0.1788,0.0000
6,-0.5000,-0.1277
6,-0.5000,-0.00000003591
6,-0.5000,0.00000003591
6,-0.5000,0.1277
6,-0.8700,0.0000
6,-0.6820,0.0000
6,-0.3180,0.0000
6,-0.1300,0.0000
6,-0.5000,-0.1519
6,-0.5000,0.1519
6,-0.8751,0.0000
6,-0.6539,0.0000
6,-0.3461,0.0000
6,-0.1249,0.0000
6,-0.5000,-0.1241
6,-0.5000,0.1241
6,-0.8915,0.0000
6,-0.6962,0.0000
6,-0.3038,0.0000
6,-0.1085,0.0000
6,-0.5000,-0.00000004386
6,-0.5000,0.00000004386
6,-0.8920,0.0000
6,-0.7341,0.0000
6,-0.2659,0.0000
6,-0.1080,0.0000
6,-0.5000,-0.1629
6,-0.5000,0.1629
6,-0.7593,0.0000
6,-0.2407,0.0000
6,-0.5000,-0.2104
6,-0.5000,-0.06700
6,-0.5000,0.06700
6,-0.5000,0.2104
6,-0.6908,-0.1311
6,-0.6908,0.1311
6,-0.5000,-0.1228
6,-0.5000,0.1228
6,-0.3092,-0.1311
6,-0.3092,0.1311
6,-0.8099,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.1901,0.0000
6,-0.5000,-0.1370
6,-0.5000,0.1370
6,-0.8120,0.0000
6,-0.1880,0.0000
6,-0.5567,-0.1649
6,-0.5567,0.1649
6,-0.4433,-0.1649
6,-0.4433,0.1649
6,-0.7043,-0.07393
6,-0.7043,0.07393
6,-0.5000,-0.1685
6,-0.5000,0.1685
6,-0.2957,-0.07393
6,-0.2957,0.07393
6,-0.6857,-0.08022
6,-0.6857,0.08022
6,-0.5000,-0.2069
6,-0.5000,0.2069
6,-0.3143,-0.08022
6,-0.3143,0.08022
6,-0.7678,0.0000
6,-0.5868,0.0000
6,-0.4132,0.0000
6,-0.2322,0.0000
6,-0.5000,-0.0000001632
6,-0.5000,0.0000001632
6,-0.8074,0.0000
6,-0.1926,0.0000
6,-0.5000,-0.1285
6,-0.5000,-0.0000001152
6,-0.5000,0.0000001152
6,-0.5000,0.1285
6,-0.7481,0.0000
6,-0.6177,0.0000
6,-0.3823,0.0000
6,-0.2519,0.0000
6,-0.5000,-0.1685
6,-0.5000,0.1685
6,-0.6631,-0.06656
6,-0.6631,0.06656
6,-0.5000,-0.0000001822
6,-0.5000,0.0000001822
6,-0.3369,-0.06656
6,-0.3369,0.06656
6,-0.6604,-0.09310
6,-0.6604,0.09310
6,-0.5000,-0.1582
6,-0.5000,0.1582
6,-0.3396,-0.09310
6,-0.3396,0.09310
6,-0.7052,-0.01535
6,-0.7052,0.01535
6,-0.5000,-0.0000001371
6,-0.5000,0.0000001371
6,-0.2948,-0.01535
6,-0.2948,0.01535
6,-0.8078,0.0000
6,-0.1922,0.0000
6,-0.5170,-0.1463
6,-0.5170,0.1463
6,-0.4830,-0.1463
6,-0.4830,0.1463
6,-0.7669,0.0000
6,-0.2331,0.0000
6,-0.6395,-0.2055
6,-0.6395,0.2055
6,-0.3605,-0.2055
6,-0.3605,0.2055
6,-0.7324,0.0000
6,-0.2676,0.0000
6,-0.6677,-0.1333
6,-0.6677,0.1333
6,-0.3323,-0.1333
6,-0.3323,0.1333
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6293,-0.1509
6,-0.6293,0.1509
6,-0.3707,-0.1509
6,-0.3707,0.1509
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6179,-0.2441
6,-0.6179,0.2441
6,-0.3821,-0.2441
6,-0.3821,0.2441
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6353,-0.1594
6,-0.6353,0.1594
6,-0.3647,-0.1594
6,-0.3647,0.1594
6,-0.7042,-0.08181
6,-0.7042,0.08181
6,-0.5000,-0.00000006699
6,-0.5000,0.00000006699
6,-0.2958,-0.08181
6,-0.2958,0.08181
6,-0.5659,0.0000
6,-0.4341,0.0000
6,-0.7050,-0.1011
6,-0.7050,0.1011
6,-0.2950,-0.1011
6,-0.2950,0.1011
6,-0.7449,0.0000
6,-0.6426,0.0000
6,-0.3574,0.0000
6,-0.2551,0.0000
6,-0.5000,-0.0000001179
